packing_idx,sigma_idx,density_idx,packing_cells_per_mm2,sigma_um,mean_tx_per_cell,field_seed,transcript_seed,model,n_cells,n_interior_cells,grid,dx_um,r_mean_um,L_um,n_interior_transcripts,oracle_acc,naive_acc,oracle_minus_naive,oracle_ge_naive,assign_ari_vs_truecells_oracle,assign_ari_vs_truecells_naive,same_type_error_frac_oracle,same_type_error_frac_naive,profile_ari_vs_truetype,profile_ari_vs_trueclust,perfect_ari_vs_truetype,naive_profile_ari_vs_truetype,n_cells_clustered,realized_median_tx_per_cell,realized_packing_cells_per_mm2
2,4,4,5700.0,8.0,500.0,20363703,20368748,realistic_merfish_cellclass_native,400,236,213,1.2436923540516844,7.4728735892805505,264.9064714130088,117984,0.4293039734201248,0.2795972335231896,0.14970673989693517,True,0.24520803979487366,0.15202300367527194,0.38747716572854324,0.22310461668784412,1.0,1.0,1.0,0.20563813475130605,236,502.0,5699.999999999999
3,0,0,9500.0,0.5,50.0,20364635,20365644,realistic_merfish_cellclass_native,400,345,213,0.9633599550095343,5.7884629919193635,205.1956704170308,17392,0.9312902483900644,0.906336246550138,0.024954001839926354,True,0.8720971983951016,0.8263313882902062,0.27866108786610877,0.20810313075506445,0.7537433564085355,0.8148527225047468,0.75408000857226,0.7434805847056396,345,51.0,9500.000000000002
3,0,1,9500.0,0.5,90.0,20364635,20366653,realistic_merfish_cellclass_native,400,345,213,0.9633599550095343,5.7884629919193635,205.1956704170308,31155,0.9294816241373777,0.9078799550633927,0.021601669073984975,True,0.868707745198224,0.8300541979482386,0.271279016841147,0.20418118466898955,0.7574564355744845,0.8854121171635433,0.7581636294259151,1.0,345,91.0,9500.000000000002
3,0,2,9500.0,0.5,160.0,20364635,20367662,realistic_merfish_cellclass_native,400,345,213,0.9633599550095343,5.7884629919193635,205.1956704170308,55353,0.9289650064133832,0.9071956352862537,0.02176937112712951,True,0.8678849110616722,0.828833237897296,0.2616988809766022,0.20109013042631887,1.0,1.0,1.0,1.0,345,161.0,9500.000000000002
3,0,3,9500.0,0.5,280.0,20364635,20368671,realistic_merfish_cellclass_native,400,345,213,0.9633599550095343,5.7884629919193635,205.1956704170308,96681,0.9304620349396469,0.9078412511248332,0.022620783814813694,True,0.8702082534513756,0.8296547740563658,0.26104417670682734,0.2,1.0,1.0,1.0,1.0,345,279.0,9500.000000000002
3,0,4,9500.0,0.5,500.0,20364635,20369680,realistic_merfish_cellclass_native,400,345,213,0.9633599550095343,5.7884629919193635,205.1956704170308,173092,0.9298638874124743,0.9078466942435237,0.022017193168950566,True,0.8690338055106553,0.829813473242287,0.2585667215815486,0.20117860949156793,1.0,1.0,1.0,1.0,345,500.0,9500.000000000002
3,1,0,9500.0,1.0,50.0,20364652,20365661,realistic_merfish_cellclass_native,400,331,213,0.9633599550095343,5.7884629919193635,205.1956704170308,16615,0.8770388203430635,0.8362925067709901,0.04074631357207337,True,0.7780514356987301,0.71066283872339,0.36465981399902103,0.26838235294117646,0.7088633487742299,0.843272566678572,0.6921481956143303,0.6595760343488076,331,50.0,9500.000000000002
3,1,1,9500.0,1.0,90.0,20364652,20366670,realistic_merfish_cellclass_native,400,331,213,0.9633599550095343,5.7884629919193635,205.1956704170308,29906,0.8785862368755434,0.8417374439911723,0.03684879288437104,True,0.7818584468638927,0.7209088011762961,0.36381162214266044,0.266004648214663,0.9895832194824516,1.0,0.9895832194824516,0.7144729383639181,331,90.0,9500.000000000002
3,1,2,9500.0,1.0,160.0,20364652,20367679,realistic_merfish_cellclass_native,400,331,213,0.9633599550095343,5.7884629919193635,205.1956704170308,53327,0.8748101337033772,0.8373619367299867,0.037448196973390524,True,0.7744225146811827,0.7124373175666852,0.3614439784301977,0.2643837195895307,1.0,1.0,1.0,1.0,331,161.0,9500.000000000002
3,1,3,9500.0,1.0,280.0,20364652,20368688,realistic_merfish_cellclass_native,400,331,213,0.9633599550095343,5.7884629919193635,205.1956704170308,92992,0.8756559704060565,0.8365773399862354,0.03907863041982107,True,0.7769057467068204,0.7125762034816704,0.36495719104038743,0.2746594722642627,1.0,1.0,1.0,1.0,331,281.0,9500.000000000002
3,1,4,9500.0,1.0,500.0,20364652,20369697,realistic_merfish_cellclass_native,400,331,213,0.9633599550095343,5.7884629919193635,205.1956704170308,164819,0.8759366335191938,0.8377735576602212,0.038163075858972606,True,0.7773889939287915,0.7143577121464977,0.36311619718309857,0.2668112798264642,1.0,1.0,1.0,1.0,331,499.0,9500.000000000002
3,2,0,9500.0,2.0,50.0,20364669,20365678,realistic_merfish_cellclass_native,400,316,213,0.9633599550095343,5.7884629919193635,205.1956704170308,15799,0.7692891955187037,0.690929805683904,0.07835938983479962,True,0.6130304256403789,0.510283030138127,0.36598079561042524,0.254761417161581,0.9896995916116325,0.9282713509774878,0.9383201145548173,0.5107022248883107,316,50.0,9500.000000000002
3,2,1,9500.0,2.0,90.0,20364669,20366687,realistic_merfish_cellclass_native,400,316,213,0.9633599550095343,5.7884629919193635,205.1956704170308,28469,0.7725245003336964,0.6884330324212301,0.08409146791246624,True,0.6174810687313708,0.5047085850269692,0.355775169857937,0.2439684329199549,0.9896995916116325,0.7202108944287826,0.7257650770933677,0.70566412100713,316,89.0,9500.000000000002
3,2,2,9500.0,2.0,160.0,20364669,20367696,realistic_merfish_cellclass_native,400,316,213,0.9633599550095343,5.7884629919193635,205.1956704170308,51044,0.7744103126714207,0.6925005877282344,0.08190972494318627,True,0.6202566576350925,0.5104213918290147,0.3495440729483283,0.2391692150866463,0.7234105880050468,0.7234105880050468,1.0,0.9413955976557475,316,161.0,9500.000000000002
3,2,3,9500.0,2.0,280.0,20364669,20368705,realistic_merfish_cellclass_native,400,316,213,0.9633599550095343,5.7884629919193635,205.1956704170308,88582,0.7735544467273261,0.6895983382628526,0.08395610846447354,True,0.619914645588848,0.5068380879144461,0.35829303554514186,0.24821792260692466,1.0,1.0,1.0,0.7415902893865621,316,280.0,9500.000000000002
3,2,4,9500.0,2.0,500.0,20364669,20369714,realistic_merfish_cellclass_native,400,316,213,0.9633599550095343,5.7884629919193635,205.1956704170308,157754,0.7736095439735284,0.691621131635331,0.08198841233819743,True,0.6195785929022383,0.5094331583819082,0.3554628437027496,0.24864331524420324,1.0,1.0,1.0,1.0,316,500.0,9500.000000000002
3,3,0,9500.0,4.0,50.0,20364686,20365695,realistic_merfish_cellclass_native,400,276,213,0.9633599550095343,5.7884629919193635,205.1956704170308,13930,0.5838478104809763,0.45470208183776023,0.1291457286432161,True,0.38783291158251104,0.27000123744402316,0.3745040538209419,0.2480252764612954,1.0,0.7056916504169716,0.7056916504169716,0.36082709301996907,276,51.0,9500.000000000002
3,3,1,9500.0,4.0,90.0,20364686,20366704,realistic_merfish_cellclass_native,400,276,213,0.9633599550095343,5.7884629919193635,205.1956704170308,24954,0.5849963933637894,0.45066923138574977,0.13432716197803962,True,0.38958267931213253,0.26732867367470453,0.3782348397064504,0.24190253866355413,1.0,1.0,1.0,0.5168819535561946,276,91.0,9500.000000000002
3,3,2,9500.0,4.0,160.0,20364686,20367713,realistic_merfish_cellclass_native,400,276,213,0.9633599550095343,5.7884629919193635,205.1956704170308,44155,0.5835579209602536,0.45675461442645227,0.12680330653380134,True,0.3885420926627218,0.27253390798227045,0.3856319338699152,0.24859298786842873,1.0,1.0,1.0,0.6224637338508399,276,160.0,9500.000000000002
3,3,3,9500.0,4.0,280.0,20364686,20368722,realistic_merfish_cellclass_native,400,276,213,0.9633599550095343,5.7884629919193635,205.1956704170308,77365,0.581270600400698,0.45352549602533443,0.12774510437536357,True,0.3846891171555868,0.26862599359556455,0.37721870659052326,0.24293959033066842,1.0,1.0,1.0,0.6359315343093116,276,280.0,9500.000000000002
3,3,4,9500.0,4.0,500.0,20364686,20369731,realistic_merfish_cellclass_native,400,276,213,0.9633599550095343,5.7884629919193635,205.1956704170308,137816,0.581398386254136,0.4534814535322459,0.1279169327218901,True,0.38456188884225234,0.2683243338612324,0.3751776737736176,0.24268776802665995,1.0,1.0,1.0,0.6826322738462138,276,498.5,9500.000000000002
3,4,0,9500.0,8.0,50.0,20364703,20365712,realistic_merfish_cellclass_native,400,207,213,0.9633599550095343,5.7884629919193635,205.1956704170308,10236,0.3311840562719812,0.19509574052364204,0.13608831574833918,True,0.17454120984309368,0.10542790392356625,0.4301782062518259,0.2580410243961646,0.7478004245720553,0.646249008507263,0.6398895310491127,0.05033491713336177,207,50.0,9500.000000000002
3,4,1,9500.0,8.0,90.0,20364703,20366721,realistic_merfish_cellclass_native,400,207,213,0.9633599550095343,5.7884629919193635,205.1956704170308,18621,0.33247408839482306,0.19853928360453252,0.13393480479029055,True,0.17601329056098416,0.10586387593101328,0.4300884955752212,0.2512061109622085,0.7564546525765984,0.7185365702170297,0.7551908555244429,0.0767720860874654,207,90.0,9500.000000000002
3,4,2,9500.0,8.0,160.0,20364703,20367730,realistic_merfish_cellclass_native,400,207,213,0.9633599550095343,5.7884629919193635,205.1956704170308,32919,0.3361280719341414,0.19645189708071326,0.13967617485342815,True,0.1786560498226159,0.1047800402935778,0.42930355998901804,0.2516255859670346,1.0,1.0,1.0,0.1647172859021958,207,160.0,9500.000000000002
3,4,3,9500.0,8.0,280.0,20364703,20368739,realistic_merfish_cellclass_native,400,207,213,0.9633599550095343,5.7884629919193635,205.1956704170308,58232,0.3337855474653112,0.19247149333699684,0.14131405412831435,True,0.17671042647808843,0.10326450899578607,0.4293852300554195,0.2503827832596121,1.0,0.7678678665086309,0.7678678665086309,0.09978861142764571,207,282.0,9500.000000000002
3,4,4,9500.0,8.0,500.0,20364703,20369748,realistic_merfish_cellclass_native,400,207,213,0.9633599550095343,5.7884629919193635,205.1956704170308,103599,0.334916360196527,0.19478952499541502,0.14012683520111197,True,0.17856392324078524,0.10390871035429083,0.42873936895881104,0.25105791246598497,1.0,1.0,1.0,0.16550549279617183,207,501.0,9500.000000000002
4,0,0,16000.0,0.5,50.0,20365635,20366644,realistic_merfish_cellclass_native,400,335,213,0.7423186995700422,4.460310290381928,158.11388300841898,16418,0.9161895480570106,0.8873187964429285,0.028870751614082035,True,0.8457865995219637,0.7957485966557306,0.34011627906976744,0.24432432432432433,0.7160112002363843,0.7887023870299539,0.6995264464256808,0.7568970456211893,335,49.0,16000.0
4,0,1,16000.0,0.5,90.0,20365635,20367653,realistic_merfish_cellclass_native,400,335,213,0.7423186995700422,4.460310290381928,158.11388300841898,30000,0.9136666666666666,0.8852333333333333,0.02843333333333331,True,0.8411050398700766,0.7915662708710518,0.311969111969112,0.22828928260238165,1.0,1.0,1.0,0.7296266950861784,335,89.0,16000.0
4,0,2,16000.0,0.5,160.0,20365635,20368662,realistic_merfish_cellclass_native,400,335,213,0.7423186995700422,4.460310290381928,158.11388300841898,53857,0.9150528250738066,0.8872569953766456,0.02779582969716099,True,0.8432795121055306,0.7950879421228343,0.3189071038251366,0.23600131752305664,1.0,1.0,1.0,1.0,335,162.0,16000.0
4,0,3,16000.0,0.5,280.0,20365635,20369671,realistic_merfish_cellclass_native,400,335,213,0.7423186995700422,4.460310290381928,158.11388300841898,93752,0.9163644508917143,0.888930369485451,0.027434081406263244,True,0.845534445893715,0.7984438778269378,0.3143731666879225,0.23605108998367424,1.0,1.0,1.0,1.0,335,279.0,16000.0
4,0,4,16000.0,0.5,500.0,20365635,20370680,realistic_merfish_cellclass_native,400,335,213,0.7423186995700422,4.460310290381928,158.11388300841898,167365,0.9160696680907,0.8881606070564335,0.02790906103426649,True,0.8446181229826336,0.79675681246286,0.3121662988538478,0.23084731274708836,1.0,1.0,1.0,1.0,335,500.0,16000.0
4,1,0,16000.0,1.0,50.0,20365652,20366661,realistic_merfish_cellclass_native,400,328,213,0.7423186995700422,4.460310290381928,158.11388300841898,16286,0.84397642146629,0.7949772811003316,0.04899914036595843,True,0.7258922887565629,0.6490619788014634,0.35104289649744197,0.25666367175801136,0.7266201851891603,0.6962559860055515,0.6591837697071479,0.6639196513760655,328,49.0,16000.0
4,1,1,16000.0,1.0,90.0,20365652,20367670,realistic_merfish_cellclass_native,400,328,213,0.7423186995700422,4.460310290381928,158.11388300841898,29735,0.8448965865142088,0.7991256095510342,0.04577097696317467,True,0.7268563410690684,0.6550431181975067,0.3677363399826539,0.26770467101958817,0.9793196790029892,0.7672814872651647,0.7632578771010785,0.9793196790029892,328,91.0,16000.0
4,1,2,16000.0,1.0,160.0,20365652,20368679,realistic_merfish_cellclass_native,400,328,213,0.7423186995700422,4.460310290381928,158.11388300841898,52588,0.8446413630486043,0.7931657412337415,0.05147562181486276,True,0.7258532488497819,0.6463995518863136,0.3640146878824969,0.26100946952284637,1.0,1.0,1.0,0.7453890006264358,328,160.0,16000.0
4,1,3,16000.0,1.0,280.0,20365652,20369688,realistic_merfish_cellclass_native,400,328,213,0.7423186995700422,4.460310290381928,158.11388300841898,91535,0.8439176271371607,0.7921450811165128,0.05177254602064785,True,0.724611801160505,0.6450540223864681,0.35374816266536013,0.25659623672868703,1.0,1.0,1.0,1.0,328,280.0,16000.0
4,1,4,16000.0,1.0,500.0,20365652,20370697,realistic_merfish_cellclass_native,400,328,213,0.7423186995700422,4.460310290381928,158.11388300841898,164631,0.8427635135545554,0.7923902545693096,0.050373258985245806,True,0.7231564036910575,0.6454860489501116,0.3594993432743568,0.2621200152140203,1.0,1.0,1.0,1.0,328,500.5,16000.0
4,2,0,16000.0,2.0,50.0,20365669,20366678,realistic_merfish_cellclass_native,400,300,213,0.7423186995700422,4.460310290381928,158.11388300841898,15132,0.7037404176579435,0.6116838487972509,0.09205656886069258,True,0.5283191585359902,0.418039608914787,0.38924827124693284,0.2799523485364193,0.8434456067499303,0.6116632402360673,0.6882464094979265,0.49293390648665125,300,50.0,16000.0
4,2,1,16000.0,2.0,90.0,20365669,20367687,realistic_merfish_cellclass_native,400,300,213,0.7423186995700422,4.460310290381928,158.11388300841898,26928,0.6980095068330362,0.6149361259655377,0.08307338086749849,True,0.517789131515138,0.4200609333300318,0.39067879980324643,0.28170508245732473,0.7709832729190637,0.8261334778049133,0.7782509655097637,0.6709400990890356,300,89.0,16000.0
4,2,2,16000.0,2.0,160.0,20365669,20368696,realistic_merfish_cellclass_native,400,300,213,0.7423186995700422,4.460310290381928,158.11388300841898,47876,0.7027320578160248,0.6138984042108782,0.08883365360514661,True,0.5263121228052691,0.41966420534906224,0.37991849353569423,0.2750879091154991,1.0,1.0,1.0,0.9764137891190853,300,159.0,16000.0
4,2,3,16000.0,2.0,280.0,20365669,20369705,realistic_merfish_cellclass_native,400,300,213,0.7423186995700422,4.460310290381928,158.11388300841898,83652,0.6980944866829245,0.6129201931812748,0.08517429350164973,True,0.5188023811049711,0.4181528298914747,0.3854682241140368,0.2802347127856702,1.0,1.0,1.0,0.988134833917938,300,279.0,16000.0
4,2,4,16000.0,2.0,500.0,20365669,20370714,realistic_merfish_cellclass_native,400,300,213,0.7423186995700422,4.460310290381928,158.11388300841898,149523,0.7007416919136187,0.6153635226687533,0.08537816924486541,True,0.5223342014400705,0.4206846756939837,0.38045858847718234,0.2758554736402838,1.0,1.0,1.0,0.988134833917938,300,497.0,16000.0
4,3,0,16000.0,4.0,50.0,20365686,20366695,realistic_merfish_cellclass_native,400,252,213,0.7423186995700422,4.460310290381928,158.11388300841898,12532,0.4935365464411108,0.3507022023619534,0.1428343440791574,True,0.3053738125396795,0.19515075816419974,0.3910508901843391,0.24259555118594076,0.7216213220028684,0.6543798194881788,0.911887199593968,0.1880600602913023,252,49.0,16000.0
4,3,1,16000.0,4.0,90.0,20365686,20367704,realistic_merfish_cellclass_native,400,252,213,0.7423186995700422,4.460310290381928,158.11388300841898,22628,0.4908520417182252,0.3566819869188616,0.13417005479936361,True,0.2978019320615707,0.19791651246218994,0.39336863119520876,0.24015937349728653,0.71232484030224,0.672779099881474,0.7665619765604529,0.23522581096384784,252,90.0,16000.0
4,3,2,16000.0,4.0,160.0,20365686,20368713,realistic_merfish_cellclass_native,400,252,213,0.7423186995700422,4.460310290381928,158.11388300841898,40301,0.49003746805290194,0.3471377881442148,0.14289967990868713,True,0.298220029279317,0.19233307697360494,0.3899377189567925,0.23628900459883698,0.7317162806807216,0.6740564634800604,0.71232484030224,0.2924072824524171,252,160.0,16000.0
4,3,3,16000.0,4.0,280.0,20365686,20369722,realistic_merfish_cellclass_native,400,252,213,0.7423186995700422,4.460310290381928,158.11388300841898,70505,0.4931423303311822,0.34939366002411176,0.14374867030707045,True,0.29995916381420307,0.19393366332924522,0.3915099619431386,0.23960672320202306,0.71232484030224,0.6591360924396019,0.7238235675822078,0.26318074526489615,252,279.0,16000.0
4,3,4,16000.0,4.0,500.0,20365686,20370731,realistic_merfish_cellclass_native,400,252,213,0.7423186995700422,4.460310290381928,158.11388300841898,125394,0.4909485302327065,0.34850949806210824,0.14243903217059828,True,0.2995260118667225,0.19324174966676605,0.39494297531018924,0.2419546350360496,0.7149887637809852,0.6771768204954023,0.7262410917304659,0.3160854871073896,252,498.0,16000.0
4,4,0,16000.0,8.0,50.0,20365703,20366712,realistic_merfish_cellclass_native,400,164,213,0.7423186995700422,4.460310290381928,158.11388300841898,8256,0.2688953488372093,0.12814922480620156,0.14074612403100772,True,0.1329122320274858,0.06699607359119111,0.43190854870775347,0.24645734926368434,0.9988274501928048,0.7113053314302978,0.7123678726183578,-0.005526307733851685,164,50.0,16000.0
4,4,1,16000.0,8.0,90.0,20365703,20367721,realistic_merfish_cellclass_native,400,164,213,0.7423186995700422,4.460310290381928,158.11388300841898,14672,0.251226826608506,0.126226826608506,0.12499999999999997,True,0.12356755752047476,0.06798978064177544,0.4168942290187511,0.24282371294851793,0.6906539303147619,0.6906539303147619,1.0,0.0029708789373282126,164,90.0,16000.0
4,4,2,16000.0,8.0,160.0,20365703,20368730,realistic_merfish_cellclass_native,400,164,213,0.7423186995700422,4.460310290381928,158.11388300841898,26388,0.2529179930271335,0.12778535698044566,0.12513263604668787,True,0.1256550156671855,0.06777249805401012,0.4295931825098914,0.24869655891553702,1.0,1.0,1.0,0.043022311013542584,164,161.0,16000.0
4,4,3,16000.0,8.0,280.0,20365703,20369739,realistic_merfish_cellclass_native,400,164,213,0.7423186995700422,4.460310290381928,158.11388300841898,46081,0.25887025021158394,0.12981489116989647,0.12905535904168747,True,0.12734928260756018,0.0686550702641872,0.42363551182946824,0.24422055412853189,1.0,1.0,1.0,0.09570587651242883,164,280.0,16000.0
4,4,4,16000.0,8.0,500.0,20365703,20370748,realistic_merfish_cellclass_native,400,164,213,0.7423186995700422,4.460310290381928,158.11388300841898,82107,0.25649457415323906,0.12805241940394851,0.12844215474929055,True,0.1261175127444649,0.06850298302745866,0.4237227054564516,0.2452474403922171,1.0,1.0,1.0,0.04033598912644468,164,500.0,16000.0
